nH_cm2,nH_1e22,flux_broad_ph,flux_broad_erg
8.219740308763358e+22,8.219740308763358,0.000239814054397364,1.6116414826673593e-12
8.443922534761503e+22,8.443922534761503,0.0002359407409337307,1.5930435679378814e-12
8.67421902575662e+22,8.67421902575662,0.0002321056863751733,1.5744690148066544e-12
8.91079654000205e+22,8.91079654000205,0.00022830868233379316,1.5559191116092064e-12
9.15382638385552e+22,9.15382638385552,0.0002245495221953243,1.5373951633077755e-12
9.403484535822448e+22,9.403484535822448,0.00022082800092894944,1.5188984912230653e-12
9.659951773982387e+22,9.659951773982387,0.0002171439149110255,1.5004304328067882e-12
9.923413806890892e+22,9.923413806890892,0.0002134970617668054,1.4819923414636128e-12
1.0194061408051531e+23,10.194061408051532,0.00020988724023375538,1.463585586429919e-12
1.0472090554055453e+23,10.472090554055454,0.00020631425004944754,1.4452115527152e-12
1.0757702566488425e+23,10.757702566488424,0.0002027778918662901,1.4268716411103547e-12
1.1051104257708632e+23,11.051104257708632,0.00019927796719460377,1.4085672682652162e-12
1.1352508080599504e+23,11.352508080599504,0.00019581427837474943,1.3902998668359703e-12
1.16621322824077e+23,11.6621322824077,0.00019238662857818281,1.372070885701086e-12
1.19802010627764e+23,11.9802010627764,0.00018899482183655755,1.3538817902427907e-12
1.2306944736088806e+23,12.306944736088806,0.00018563866309724198,1.3357340626893952e-12
1.264259989823936e+23,12.642599898239359,0.00018231795830295574,1.3176292025123427e-12
1.2987409597953402e+23,12.987409597953402,0.00017903251449267655,1.2995687268707038e-12
1.3341623512779357e+23,13.341623512779357,0.00017578213992051282,1.2815541710948354e-12
1.3705498129880741e+23,13.705498129880741,0.0001725666441889132,1.2635870892003857e-12
1.4079296931759592e+23,14.079296931759592,0.00016938583839240707,1.2456690544234436e-12
1.446329058704413e+23,14.46329058704413,0.00016623953526802486,1.2278016597678049e-12
1.4857757146481017e+23,14.857757146481017,0.00016312754934862038,1.2099865185554726e-12
1.526298224427247e+23,15.262982244272472,0.00016004969711556577,1.1922252649723483e-12
1.5679259304904697e+23,15.679259304904697,0.00015700579714759977,1.1745195546018595e-12
1.610688975561727e+23,16.106889755617267,0.00015399567026307112,1.1568710649404537e-12
1.6546183244667332e+23,16.546183244667333,0.00015101913965331654,1.1392814958901382e-12
1.6997457865546683e+23,16.997457865546682,0.00014807603100549808,1.1217525702246583e-12
1.7461040387313874e+23,17.461040387313876,0.00014516617261383253,1.1042860340273466e-12
1.793726649120908e+23,17.93726649120908,0.00014228939547874717,1.0868836571000293e-12
1.8426481013720853e+23,18.426481013720853,0.00013944553339411528,1.069547233343807e-12
1.892903819628363e+23,18.929038196283628,0.00013663442302324556,1.0522785811135003e-12
1.9445301941784673e+23,19.445301941784674,0.00013385590396481725,1.0350795435486641e-12
1.997564607806707e+23,19.97564607806707,0.00013110981881034415,1.017951988884655e-12
2.0520454628619358e+23,20.52045462861936,0.00012839601319505423,1.0008978107476632e-12
2.1080122090647896e+23,21.080122090647897,0.00012571433584427692,9.839189284376218e-13
2.1655053720733246e+23,21.655053720733246,0.00012306463861749817,9.6701728720267e-13
2.2245665828277284e+23,22.245665828277286,0.00012044677655220404,9.501948585081758e-13
2.2852386076954572e+23,22.852386076954573,0.00011786060790947447,9.334536403023368e-13
2.3475653794383598e+23,23.475653794383597,0.00011530599422302339,9.16795657279214e-13
2.4115920290245695e+23,24.115920290245693,0.00011278280035299723,9.002229611383297e-13
2.4773649183079313e+23,24.773649183079314,0.00011029089454540932,8.837376308384214e-13
2.5449316735987337e+23,25.44931673598734,0.00010783014849755909,8.67341772840904e-13
2.614341220150036e+23,26.14341220150036,0.0001054004374292321,8.510375213366885e-13
2.685643817584543e+23,26.85643817584543,0.00010300164015889039,8.348270384480002e-13
2.75889109628783e+23,27.5889109628783,0.00010063363918348812,8.187125143948834e-13
2.834136094793789e+23,28.34136094793789,9.829632076001564e-05,8.026961676144956e-13
2.911433298190273e+23,29.11433298190273,9.59895749863314e-05,7.867802448193802e-13
2.990838677571634e+23,29.90838677571634,9.371329587848453e-05,7.709670209801339e-13
3.0724097305676427e+23,30.724097305676427,9.146738144132195e-05,7.552587992164972e-13
3.156205522977641e+23,31.56205522977641,8.925173372898931e-05,7.396579105806581e-13
3.2422867315402314e+23,32.422867315402314,8.706625889179129e-05,7.241667137162846e-13
3.330715687869451e+23,33.307156878694514,8.491086720588092e-05,7.087875943771402e-13
3.421556423589222e+23,34.215564235892224,8.278547308236278e-05,6.935229647898411e-13
3.514874716698942e+23,35.14874716698942,8.068999505262614e-05,6.783752628463989e-13
3.610738139203189e+23,36.10738139203189,7.862435572707423e-05,6.633469511138084e-13
3.709216106041171e+23,37.09216106041171,7.658848172481472e-05,6.484405156494664e-13
3.8103799253499396e+23,38.103799253499396,7.458230357243497e-05,6.336584646136858e-13
3.914302850098931e+23,39.14302850098931,7.260575557049938e-05,6.190033266724367e-13
4.021060131132589e+23,40.21060131132589,7.065877562704291e-05,6.044776491860774e-13
4.130729071659689e+23,41.30729071659689,6.874130505793522e-05,5.900839961821734e-13
4.24338908322878e+23,42.4338908322878,6.685328835459834e-05,5.758249461128867e-13
4.359121743230247e+23,43.591217432302464,6.499467292014262e-05,5.617030893996991e-13
4.478010853966873e+23,44.78010853966873,6.316540877550606e-05,5.477210257702835e-13
4.600142503334903e+23,46.00142503334903,6.136544823766603e-05,5.33881361394312e-13
4.7256051271610046e+23,47.25605127161005,5.959474557233974e-05,5.201867058262854e-13
4.854489573238464e+23,48.54489573238464,5.785325662394014e-05,5.066396687650965e-13
4.986889167110482e+23,49.86889167110482,5.614093842570593e-05,4.932428566405657e-13
5.122899779647389e+23,51.22899779647389,5.445774879306837e-05,4.799988690380225e-13
5.26261989646698e+23,52.6261989646698,5.280364590331718e-05,4.669102949721299e-13
5.406150689248189e+23,54.06150689248189,5.117858786456206e-05,4.5397970902110027e-13
5.553596088989705e+23,55.535960889897055,4.958253227683723e-05,4.412096673321391e-13
5.705062861266892e+23,57.05062861266892,4.801543578797879e-05,4.286027035083495e-13
5.860660683540499e+23,58.60660683540499,4.647725364665341e-05,4.16161324386717e-13
6.020502224575023e+23,60.20502224575023,4.49679392545836e-05,4.038880057157212e-13
6.184703226021928e+23,61.84703226021928,4.348744371973441e-05,3.9178518774056864e-13
6.353382586228689e+23,63.53382586228689,4.20357154118538e-05,3.7985527070280985e-13
6.526662446333336e+23,65.26662446333336,4.061269952146766e-05,3.6810061026052357e-13
6.704668278707144e+23,67.04668278707145,3.9218337623115124e-05,3.5652351283442067e-13
6.887528977809488e+23,68.87528977809488,3.785256724334828e-05,3.4512623088469496e-13
7.07537695352058e+23,70.7537695352058,3.6515321433790004e-05,3.339109581230636e-13
7.268348227020077e+23,72.68348227020077,3.520652834936382e-05,3.228798246642575e-13
7.466582529279704e+23,74.66582529279704,3.392611083168823e-05,3.120348921213553e-13
7.670223402243625e+23,76.70223402243624,3.267398599752609e-05,3.0137814864943784e-13
7.87941830276686e+23,78.79418302766861,3.145006483218616e-05,2.909115039428229e-13
8.094318709389452e+23,80.94318709389452,3.025425178775625e-05,2.8063678419154586e-13
8.315080232022388e+23,83.15080232022389,2.90864443861305e-05,2.705557270038284e-13
8.541862724625124e+23,85.41862724625123,2.7946532826876462e-05,2.6066997630223025e-13
8.774830400956218e+23,87.74830400956218,2.683439960011311e-05,2.509810772023561e-13
9.014151953480852e+23,90.14151953480852,2.5749919104713267e-05,2.4149047088426137e-13
9.260000675521822e+23,92.60000675521822,2.469295727229818e-05,2.321994894680055e-13
9.512554586740842e+23,95.12554586740842,2.3663371197665027e-05,2.2310935090625464e-13
9.771996562044066e+23,97.71996562044066,2.2661008776432315e-05,2.1422115390805568e-13
1.0038514464001424e+24,100.38514464001423,2.1685708350879543e-05,2.0553587290954752e-13
1.0312301278878752e+24,103.12301278878752,2.0737298365081764e-05,1.9705435310849185e-13
1.0593555256379544e+24,105.93555256379544,1.9815597030606423e-05,1.8877730558103314e-13
1.088248005319804e+24,108.8248005319804,1.8920412004163938e-05,1.8070530250031732e-13
1.1179284880487548e+24,111.79284880487548,1.805154007873094e-05,1.7283877247789428e-13
1.148418465535065e+24,114.8418465535065,1.7208766889778235e-05,1.6517799605004684e-13
1.1797400156461679e+24,117.97400156461678,1.639186663833817e-05,1.5772310133235384e-13
1.2119158183932057e+24,121.19158183932056,1.560060183275004e-05,1.5047405986698206e-13
1.2449691723538143e+24,124.49691723538143,1.4834723050996569e-05,1.4343068268814035e-13
1.2789240115425748e+24,127.89240115425748,1.409396872565133e-05,1.3659261663235162e-13
1.313804922741741e+24,131.3804922741741,1.3378064953514677e-05,1.2995934092093707e-13
1.349637163304578e+24,134.9637163304578,1.268672533210515e-05,1.2353016404311618e-13
1.386446679444274e+24,138.6446679444274,1.2019650825235475e-05,1.173042209688161e-13
1.424260125021658e+24,142.4260125021658,1.1376529659964646e-05,1.1128047072093362e-13
1.463104880845311e+24,146.3104880845311,1.0757037257269285e-05,1.0545769433726811e-13
1.50300907449814e+24,150.300907449814,1.0160836198812976e-05,9.983449325260657e-14
1.5440016007044939e+24,154.40016007044937,9.58757623221887e-06,9.440928813155787e-14
1.5861121422530767e+24,158.61121422530766,9.03689431723815e-06,8.918031818241127e-14
1.6293711914901915e+24,162.93711914901914,8.508414715196856e-06,8.414564098194513e-14
1.6738100723993853e+24,167.38100723993853,8.001749124030063e-06,7.930313284011097e-14
1.7194609632832096e+24,171.94609632832095,7.516496861131417e-06,7.465048973239992e-14
1.7663569200636079e+24,176.63569200636078,7.052245096110121e-06,7.018522882602688e-14
1.8145319002177905e+24,181.45319002177905,6.6085691353756795e-06,6.590469062402162e-14
1.8640207873669113e+24,186.40207873669112,6.18503276025343e-06,6.180604174881007e-14
1.9148594165354596e+24,191.48594165354595,5.781188620068945e-06,5.788627838389095e-14
1.96708460009932e+24,196.708460009932,5.396578681333129e-06,5.4142230388814513e-14
2.0207341544419217e+24,202.07341544419216,5.03073473379611e-06,5.0570566098705714e-14
2.075846927337002e+24,207.5846927337002,4.683178953749665e-06,4.7167797815348477e-14
2.1324628260784522e+24,213.24628260784522,4.353424524506398e-06,4.3930287991991384e-14
2.1906228463772727e+24,219.06228463772726,4.040976313514453e-06,4.085425610897499e-14
2.250369102046667e+24,225.0369102046667,3.745331605054736e-06,3.793578623177694e-14
2.3117448554967572e+24,231.17448554967572,3.465980886934539e-06,3.517083523731916e-14
2.3747945490609806e+24,237.47945490609806,3.202408689038853e-06,3.255524168839301e-14
2.439563837176991e+24,243.9563837176991,2.954094471036067e-06,3.008473532990161e-14
2.5060996194449347e+24,250.60996194449348,2.720513555969438e-06,2.7754947174397034e-14
2.574450074587838e+24,257.4450074587838,2.5011381058976687e-06,2.5561420138085473e-14
2.6446646953377243e+24,264.46646953377245,2.2954381352043616e-06,2.3499620182347558e-14
2.7167943242735196e+24,271.67943242735197,2.102882556659519e-06,2.1564947909707796e-14
2.7908911906362703e+24,279.08911906362704,1.9229402548199973e-06,1.9752750557417722e-14
2.867008948148463e+24,286.7008948148463,1.7550811808894482e-06,1.805833432629698e-14
2.945202713864818e+24,294.5202713864818,1.598777462738853e-06,1.6476976977382876e-14
3.025529108082658e+24,302.55291080826584,1.453504523420046e-06,1.5003940624323595e-14
3.108046295340928e+24,310.8046295340928,1.3187422011937214e-06,1.363448464539525e-14
3.192814026537006e+24,319.2814026537006,1.1939758638482748e-06,1.2363878635626247e-14
3.2798936821928273e+24,327.9893682192827,1.0786975099067787e-06,1.1187415316791867e-14
3.3693483169003917e+24,336.9348316900392,9.724068492214826e-07,1.010042332116896e-14
3.4612427049798747e+24,346.1242704979875,8.746123554289583e-07,9.098279763835039e-15
3.555643387382846e+24,355.5643387382846,7.848322828014625e-07,8.176422518150268e-15
3.652618719874736e+24,365.2618719874736,7.025956401739086e-07,7.330362109816105e-15
3.752238922531414e+24,375.2238922531414,6.274431148576977e-07,6.555693146645727e-15
3.854576130585683e+24,385.45761305856826,5.589279397712947e-07,5.848105203909384e-15
3.959704446660739e+24,395.9704446660739,4.966166974222211e-07,5.203393088840631e-15
4.0676999944277105e+24,406.76999944277105,4.4009005486504e-07,4.617466412606215e-15
4.178640973727448e+24,417.8640973727448,3.8894342432896983e-07,4.0863584037016555e-15
4.2926077171948585e+24,429.26077171948583,3.4278754485698394e-07,3.6062339033430106e-15
4.4096827484281306e+24,440.96827484281306,3.0124898101292084e-07,3.1733964908560073e-15
4.529950841744241e+24,452.9950841744241,2.639705354928731e-07,2.784294695304594e-15
4.653499083564243e+24,465.3499083564243,2.3061157330812387e-07,2.435527258508886e-15
4.780416935472758e+24,478.0416935472758,2.0084825608101227e-07,2.1238474240897398e-15
4.910796298997292e+24,491.0796298997292,1.7437368589964742e-07,1.8461662371075966e-15
5.04473158215455e+24,504.473158215455,1.5089795909954343e-07,1.599554849095822e-15
5.182319767811075e+24,518.2319767811075,1.301481312665082e-07,1.3812458336739513e-15
5.323660483909346e+24,532.3660483909346,1.1186809567008853e-07,1.1886335282917295e-15
5.468856075608165e+24,546.8856075608164,9.581837822750832e-08,1.0192734278518243e-15
5.618011679391242e+24,561.8011679391242,8.177585294707549e-08,8.708806657921493e-16
5.771235299196743e+24,577.1235299196743,6.953338259528185e-08,7.4132762753466885e-16
5.928637884623197e+24,592.8637884623197,5.889939005769265e-08,6.286407498459994e-16
6.090333411268386e+24,609.0333411268385,4.969736650820685e-08,5.309965674626134e-16
6.256438963259291e+24,625.6438963259291,4.1765323052568424e-08,4.467170751681969e-16
6.427074818033257e+24,642.7074818033257,3.4955192960341537e-08,3.742644792520509e-16
6.602364533430615e+24,660.2364533430615,2.9132191937234796e-08,3.1223541682690903e-16
6.782435037163941e+24,678.2435037163941,2.4174144110808944e-08,2.5935472476376224e-16
6.967416718726148e+24,696.7416718726148,1.9970781504656708e-08,2.1446884196755086e-16
7.157443523806101e+24,715.74435238061,1.642302475785666e-08,1.7653892934365042e-16
7.352653051278965e+24,735.2653051278966,1.344225271067662e-08,1.4463379110825306e-16
7.553186652841893e+24,755.3186652841893,1.0949568228375336e-08,1.1792267911055478e-16
7.759189535367126e+24,775.9189535367126,8.875067280046605e-09,9.566805863268307e-17
7.970810866046589e+24,797.0810866046588,7.157117838294917e-09,7.721840980979904e-17
8.188203880404541e+24,818.8203880404541,5.741654629868418e-09,6.200113348905853e-17
8.411525993255076e+24,841.1525993255076,4.581495160724545e-09,4.951562416483597e-17
8.6409389126875e+24,864.09389126875,3.635681776212078e-09,3.9326565748074194e-17
8.876608757158817e+24,887.6608757158816,2.868853814103394e-09,3.105749852356703e-17
9.118706175780854e+24,911.8706175780853,2.2506531813327083e-09,2.4384697898914923e-17
9.367406471887626e+24,936.7406471887626,1.7551659510356338e-09,1.9031397636622668e-17
9.622889729972916e+24,962.2889729972916,1.3604018506894002e-09,1.476238236424917e-17
9.885340946089894e+24,988.5340946089893,1.0478128099086778e-09,1.1378966447759264e-17
1.0154950161807132e+25,1015.4950161807132,8.018510714407685e-10,8.714368947213117e-18
1.0431912601818579e+25,1043.1912601818578,6.095667531253373e-10,6.629487491148775e-18
1.0716428815305334e+25,1071.6428815305335,4.6024419203397923e-10,5.0090676246682774e-18
1.1008704821154964e+25,1100.8704821154963,3.4507591244601483e-10,3.7582586004171096e-18
1.1308952257139362e+25,1130.8952257139363,2.568726421800296e-10,2.7995417599511445e-18
1.1617388533162596e+25,1161.7388533162596,1.898074600863764e-10,2.070013637170905e-18
1.1934236988687872e+25,1193.4236988687871,1.3919189190886348e-10,1.5190027215855381e-18
1.2259727054458185e+25,1225.9727054458185,1.0128158069754339e-10,1.10599643792834e-18
1.2594094418627683e+25,1259.4094418627683,7.31090379770547e-11,7.988532983669454e-19
1.2937581197423928e+25,1293.7581197423929,5.234092769752717e-11,5.722743126276004e-19
1.3290436110465382e+25,1329.0436110465382,3.7157339980152874e-11,4.0650753191897157e-19
1.3652914660858727e+25,1365.2914660858726,2.6150568146008047e-11,2.8625997433802845e-19
1.4025279320210774e+25,1402.5279320210773,1.824100215028426e-11,1.9979204389469409e-19
1.4407799718683633e+25,1440.7799718683632,1.2607885706343734e-11,1.3817081961360903e-19
1.4800752840235096e+25,1480.0752840235095,8.632844492161657e-12,9.466016216588568e-20
1.5204423223183303e+25,1520.4423223183303,5.8542706626249485e-12,6.4227373103365e-20
1.5619103166241624e+25,1561.9103166241625,3.9308368356068825e-12,4.314806202494933e-20
1.604509294017289e+25,1604.509294017289,2.612603990332875e-12,2.8692854383922676e-20
1.6482701005216036e+25,1648.2701005216036,1.7183764886413935e-12,1.888154178349614e-20
1.6932244234443605e+25,1693.2244234443606,1.1181389244759038e-12,1.2292183332824318e-20
1.739404814320881e+25,1739.4048143208809,7.195800151639152e-13,7.914468345691033e-21
1.7868447124853927e+25,1786.8447124853926,4.57865602444334e-13,5.038316125479407e-21
1.8355784692843813e+25,1835.5784692843813,2.879643350836867e-13,3.170197232108605e-21
1.8856413729505528e+25,1885.6413729505527,1.7895492698989116e-13,1.9710014954667676e-21
1.937069674155118e+25,1937.0696741551178,1.0985293146977436e-13,1.2104483879374756e-21
1.9899006122569885e+25,1989.9006122569886,6.658824741261256e-14,7.340391858282079e-22
2.044172442267893e+25,2044.172442267893,3.984303493000186e-14,4.393968044951384e-22
2.099924462552902e+25,2099.924462552902,2.3524641737271385e-14,2.59541130253735e-22
2.157197043286561e+25,2157.197043286561,1.3700995046786064e-14,1.5122024069100545e-22
2.2160316556848396e+25,2216.0316556848397,7.868249093659977e-15,8.687735475390348e-23
2.2764709020347864e+25,2276.4709020347864,4.4538439526816915e-15,4.919605378247359e-23
2.3385585465427555e+25,2338.5585465427557,2.4840039031857893e-15,2.7447987887032084e-23
2.402339547024263e+25,2402.339547024263,1.3644409762539537e-15,1.508246144869714e-23
2.4678600874580364e+25,2467.8600874580366,7.378404764818498e-16,8.158973350323975e-24
2.535167611427942e+25,2535.167611427942,3.9263641070697306e-16,4.3432575979593026e-24
2.604310856477006e+25,2604.310856477006,2.0551764820586595e-16,2.2741682927046408e-24
2.6753398893983624e+25,2675.339889398362,1.0576525672879664e-16,1.170742871483502e-24
2.7483061424888522e+25,2748.3061424888524,5.348990977239362e-17,5.922867254965217e-25
2.823262450791033e+25,2823.2624507910327,2.6572336215564358e-17,2.9432571356370634e-25
2.900263090351473e+25,2900.263090351473,1.2960003963421597e-17,1.4359479400230196e-25
2.9793638175219247e+25,2979.363817521925,6.202699835534659e-18,6.874581220648046e-26
3.0606219093327466e+25,3060.621909332747,2.911611421605441e-18,3.2279567860595275e-26
3.1440962049673186e+25,3144.0962049673185,1.339780875025636e-18,1.4857777333548672e-26
3.2298471483676405e+25,3229.8471483676403,6.040129896878974e-19,6.700221279372636e-27
3.317936832001938e+25,3317.936832001938,2.6664223064837366e-19,2.9586369845740718e-27
3.4084290418259407e+25,3408.4290418259407,1.1519487108434146e-19,1.2785358742523976e-27
3.5013893034705933e+25,3501.3893034705934,4.867472718082594e-20,5.403778458813742e-28
3.5968849296890117e+25,3596.8849296890116,2.0103780531532807e-20,2.2324577354690834e-28
3.694985069098213e+25,3694.985069098213,8.11122152744169e-21,9.009498157686363e-29
3.795760756249481e+25,3795.760756249481,3.194863088278661e-21,3.549545930307767e-29
3.899284963064806e+25,3899.2849630648057,1.2276972694385335e-21,1.3643176221967446e-29
4.005632651675998e+25,4005.632651675998,4.599506176226728e-22,5.112538027208559e-30
4.114880828704958e+25,4114.880828704958,1.678849864854782e-22,1.86653398470201e-30
4.227108601024354e+25,4227.108601024354,5.966022988592982e-23,6.634455189869958e-31
4.34239723303907e+25,4342.39723303907,2.0625935464819554e-23,2.2941824618978994e-31
4.460830205530137e+25,4460.830205530137,6.932225437585515e-24,7.71220643056499e-32
4.58249327610298e+25,4582.49327610298,2.2632250312731027e-24,2.518390851244092e-32
4.7074745412852095e+25,4707.47454128521,7.171920456950633e-25,7.982117131892603e-33
4.835864500317141e+25,4835.864500317141,2.2041600199423445e-25,2.4536400331937007e-33
4.967756120682694e+25,4967.756120682694,6.564298935191551e-26,7.308682258995577e-34
5.103244905427336e+25,5103.244905427336,1.8927746623775454e-26,2.107805832544309e-34
5.242428962312081e+25,5242.42896231208,5.279495432767986e-27,5.880348485081247e-35
5.38540907485355e+25,5385.40907485355,1.4232331283816873e-27,1.5854906789593695e-35
5.532288775301522e+25,5532.288775301522,3.7046420904663256e-28,4.127708302920885e-36
5.683174419607069e+25,5683.174419607069,9.302260914085823e-29,1.03663170125506e-36
5.838175264434891e+25,5838.175264434891,2.2510076941898982e-29,2.5089057793844856e-37
5.997403546276515e+25,5997.403546276515,5.244138909510079e-30,5.845897289494724e-38
6.160974562720967e+25,6160.974562720968,1.1749807480135806e-30,1.3100130577855705e-38
6.32900675594204e+25,6329.00675594204,2.5292107952304153e-31,2.8203050149096237e-39
6.5016217984625605e+25,6501.62179846256,5.224717115811313e-32,5.8269105491747275e-40
6.678944681257764e+25,6678.944681257764,1.0346104172107185e-32,1.1540252474157453e-40
6.861103804261562e+25,6861.103804261562,1.961673704791221e-33,2.1883991699104913e-41
7.048231069341195e+25,7048.231069341195,3.55711946188724e-34,3.9687887167323577e-42
7.240461975807923e+25,7240.461975807923,6.161178120619189e-35,6.875139859123584e-43
7.437935718532073e+25,7437.935718532073,1.0180759674842522e-35,1.1361998409553519e-43
7.640795288734604e+25,7640.795288734604,1.6028408095444255e-36,1.7890408251250532e-44
7.84918757752735e+25,7849.187577527351,2.4011641908760326e-37,2.680437147401189e-45
8.063263482277235e+25,8063.263482277235,3.418113239417689e-38,3.816126377236039e-46
8.283178015871422e+25,8283.178015871423,4.617213700726881e-39,5.155460498738457e-47
8.509090418962524e+25,8509.090418962523,5.909922482695148e-40,6.599623237727198e-48
8.741164275275157e+25,8741.164275275158,7.157383398399201e-41,7.993559757345438e-49
8.979567630057234e+25,8979.567630057234,8.18921895446879e-42,9.14693847647189e-50
9.22447311176224e+25,9224.47311176224,8.83839763925459e-43,9.87308591059859e-51
9.476058057049478e+25,9476.058057049479,8.983720550007217e-44,1.0036459123626117e-51
9.73450463919427e+25,9734.50463919427,8.585794897893307e-45,9.592869392699104e-53
1e+26,10000.0,7.702237801315397e-46,8.606519108528756e-54
