nH_cm2,nH_1e22,flux_soft_ph,flux_soft_erg
7.3809714004048094e+22,7.3809714004048095,1.0033922922293152e-05,2.872236470120788e-14
7.582277346385584e+22,7.582277346385584,9.256702789104475e-06,2.654889086903538e-14
7.789073637971137e+22,7.789073637971137,8.525401847485472e-06,2.449812848721525e-14
8.001510016862905e+22,8.001510016862905,7.83838789980247e-06,2.256629399614258e-14
8.219740308763358e+22,8.219740308763358,7.1940227768286105e-06,2.0749531885997387e-14
8.443922534761503e+22,8.443922534761503,6.590665379220264e-06,1.9043924319759534e-14
8.67421902575662e+22,8.67421902575662,6.026674785989319e-06,1.7445501098005873e-14
8.91079654000205e+22,8.91079654000205,5.500413418057042e-06,1.5950249925341803e-14
9.15382638385552e+22,9.15382638385552,5.010250243963237e-06,1.4554126934105335e-14
9.403484535822448e+22,9.403484535822448,4.5545640137423306e-06,1.325306741676147e-14
9.659951773982387e+22,9.659951773982387,4.131746505870479e-06,1.2042996714195557e-14
9.923413806890892e+22,9.923413806890892,3.7402057710817006e-06,1.0919841203053732e-14
1.0194061408051531e+23,10.194061408051532,3.3783693557762435e-06,9.879539321449853e-15
1.0472090554055453e+23,10.472090554055454,3.044687486740195e-06,8.918052568873341e-15
1.0757702566488425e+23,10.757702566488424,2.737636198002564e-06,8.031376413104477e-15
1.1051104257708632e+23,11.051104257708632,2.4557203799143297e-06,7.215551034481474e-15
1.1352508080599504e+23,11.352508080599504,2.1974767299872503e-06,6.4666718360891e-15
1.16621322824077e+23,11.6621322824077,1.961476584708901e-06,5.7808996474313314e-15
1.19802010627764e+23,11.9802010627764,1.746328611501367e-06,5.154470549039946e-15
1.2306944736088806e+23,12.306944736088806,1.5506813402327686e-06,4.58370524630323e-15
1.264259989823936e+23,12.642599898239359,1.3732255142554656e-06,4.06501792266032e-15
1.2987409597953402e+23,12.987409597953402,1.212696241846308e-06,3.594924505231067e-15
1.3341623512779357e+23,13.341623512779357,1.0678749301720683e-06,3.170050279960594e-15
1.3705498129880741e+23,13.705498129880741,9.375909854974092e-07,2.7871367984469557e-15
1.4079296931759592e+23,14.079296931759592,8.207232652831182e-07,2.443048024756135e-15
1.446329058704413e+23,14.46329058704413,7.162012700711301e-07,2.1347756776549926e-15
1.4857757146481017e+23,14.857757146481017,6.230060655876697e-07,1.8594437317131474e-15
1.526298224427247e+23,15.262982244272472,5.401709282836342e-07,1.6143120495393303e-15
1.5679259304904697e+23,15.679259304904697,4.667817105204343e-07,1.396779126873459e-15
1.610688975561727e+23,16.106889755617267,4.019769247495835e-07,1.2043839422019764e-15
1.6546183244667332e+23,16.546183244667333,3.449475492639527e-07,1.0348069128178345e-15
1.6997457865546683e+23,16.997457865546682,2.949365613540693e-07,8.858699696164678e-16
1.7461040387313874e+23,17.461040387313876,2.512382069171651e-07,7.555357732032554e-16
1.793726649120908e+23,17.93726649120908,2.131970186721504e-07,6.419061038804213e-16
1.8426481013720853e+23,18.426481013720853,1.802065980643931e-07,5.432194675800341e-16
1.892903819628363e+23,18.929038196283628,1.5170817863561223e-07,4.578479686151664e-16
1.9445301941784673e+23,19.445301941784674,1.2718899102975596e-07,3.8429350805569304e-16
1.997564607806707e+23,19.97564607806707,1.0618045185210453e-07,3.211833734294054e-16
2.0520454628619358e+23,20.52045462861936,8.825620025387916e-08,2.6726529116598164e-16
2.1080122090647896e+23,21.080122090647897,7.303000734416523e-08,2.2140201762677073e-16
2.1655053720733246e+23,21.655053720733246,6.015358431211277e-08,1.8256554761673326e-16
2.2245665828277284e+23,22.245665828277286,4.931431546352194e-08,1.4983102090924229e-16
2.2852386076954572e+23,22.852386076954573,4.023294223719954e-08,1.223704075186843e-16
2.3475653794383598e+23,23.475653794383597,3.2661223679922504e-08,9.9446051255423e-17
2.4115920290245695e+23,24.115920290245693,2.6379597847540336e-08,8.040414855272246e-17
2.4773649183079313e+23,24.773649183079314,2.1194867198086923e-08,6.466823576144622e-17
2.5449316735987337e+23,25.44931673598734,1.6937929293894773e-08,5.1732753189784575e-17
2.614341220150036e+23,26.14341220150036,1.3461572085586513e-08,4.115674827472498e-17
2.685643817584543e+23,26.85643817584543,1.063835076947743e-08,3.2557773582720066e-17
2.75889109628783e+23,27.5889109628783,8.358560754051157e-09,2.5606028038633017e-17
2.834136094793789e+23,28.34136094793789,6.528318705940732e-09,2.0018782073820152e-17
2.911433298190273e+23,29.11433298190273,5.067761036643547e-09,1.555511946805288e-17
2.990838677571634e+23,29.90838677571634,3.909366601912634e-09,1.2011020735086728e-17
3.0724097305676427e+23,30.724097305676427,2.9964078760910443e-09,9.214805156038162e-18
3.156205522977641e+23,31.56205522977641,2.2815324881487162e-09,7.022941171985502e-18
3.2422867315402314e+23,32.422867315402314,1.725474811845189e-09,5.3162279589694805e-18
3.330715687869451e+23,33.307156878694514,1.2958953281274098e-09,3.996344752239016e-18
3.421556423589222e+23,34.215564235892224,9.663437530618032e-10,2.982758961312611e-18
3.514874716698942e+23,35.14874716698942,7.153404690984409e-10,2.209979392821493e-18
3.610738139203189e+23,36.10738139203189,5.255696213182286e-10,1.6251370136911734e-18
3.709216106041171e+23,37.09216106041171,3.83176344153141e-10,1.1858726532173424e-18
3.8103799253499396e+23,38.103799253499396,2.7715995987535916e-10,8.585088420025853e-19
3.914302850098931e+23,39.14302850098931,1.988546222094842e-10,6.16481577073457e-19
4.021060131132589e+23,40.21060131132589,1.4148874469873292e-10,4.390071239296466e-19
4.130729071659689e+23,41.30729071659689,9.981462694796184e-11,3.0995893958600174e-19
4.24338908322878e+23,42.4338908322878,6.979994220070283e-11,2.1693033618675827e-19
4.359121743230247e+23,43.591217432302464,4.8373144635824794e-11,1.5045950596711994e-19
4.478010853966873e+23,44.78010853966873,3.321536164218642e-11,1.0339489639696404e-19
4.600142503334903e+23,46.00142503334903,2.2591923408114857e-11,7.038056229620851e-20
4.7256051271610046e+23,47.25605127161005,1.5217319741432557e-11,4.7442938007240695e-20
4.854489573238464e+23,48.54489573238464,1.014803533654517e-11,3.16623840946505e-20
4.986889167110482e+23,49.86889167110482,6.698376510708688e-12,2.091479666810577e-20
5.122899779647389e+23,51.22899779647389,4.375045477496055e-12,1.3670462201439666e-20
5.26261989646698e+23,52.6261989646698,2.826827337593124e-12,8.839147889386396e-21
5.406150689248189e+23,54.06150689248189,1.8063189936704222e-12,5.652100634453579e-21
5.553596088989705e+23,55.535960889897055,1.1411407530314578e-12,3.5731617642684915e-21
5.705062861266892e+23,57.05062861266892,7.125264620913066e-13,2.2325750937200332e-21
5.860660683540499e+23,58.60660683540499,4.395855047429744e-13,1.3782675663402492e-21
6.020502224575023e+23,60.20502224575023,2.6787113063309496e-13,8.404164821193956e-22
6.184703226021928e+23,61.84703226021928,1.6117740260016757e-13,5.059930756610013e-22
6.353382586228689e+23,63.53382586228689,9.572588542062649e-14,3.00700950730182e-22
6.526662446333336e+23,65.26662446333336,5.6098157775440424e-14,1.7632429358867145e-22
6.704668278707144e+23,67.04668278707145,3.242681476137689e-14,1.0198096008066438e-22
6.887528977809488e+23,68.87528977809488,1.848138017642709e-14,5.815586726115861e-23
7.07537695352058e+23,70.7537695352058,1.0381788115336037e-14,3.268652035089543e-23
7.268348227020077e+23,72.68348227020077,5.745740017434693e-15,1.8099765997681388e-23
7.466582529279704e+23,74.66582529279704,3.1316936737152796e-15,9.870287682893474e-24
7.670223402243625e+23,76.70223402243624,1.6803139475048197e-15,5.298557372844174e-24
7.87941830276686e+23,78.79418302766861,8.87140878668515e-16,2.7987857640275475e-24
8.094318709389452e+23,80.94318709389452,4.606738513512412e-16,1.4540312442153683e-24
8.315080232022388e+23,83.15080232022389,2.3517745234524814e-16,7.42629708785305e-25
8.541862724625124e+23,85.41862724625123,1.1797654925153092e-16,3.727024462411295e-25
8.774830400956218e+23,87.74830400956218,5.812789416021853e-17,1.8371077911314882e-25
9.014151953480852e+23,90.14151953480852,2.8115610603314414e-17,8.889447721378806e-26
9.260000675521822e+23,92.60000675521822,1.3343311057721869e-17,4.2204809885223524e-26
9.512554586740842e+23,95.12554586740842,6.2102037226752515e-18,1.9650304786209094e-26
9.771996562044066e+23,97.71996562044066,2.8329631626566004e-18,8.967340835728493e-27
1.0038514464001424e+24,100.38514464001423,1.2659866095814752e-18,4.008718389684953e-27
1.0312301278878752e+24,103.12301278878752,5.538907034887709e-19,1.754481393517684e-27
1.0593555256379544e+24,105.93555256379544,2.3712249212053475e-19,7.513468268747651e-28
1.088248005319804e+24,108.8248005319804,9.926934681274248e-20,3.146450050581206e-28
1.1179284880487548e+24,111.79284880487548,4.061479583549573e-20,1.2877248541148577e-28
1.148418465535065e+24,114.8418465535065,1.622952450989472e-20,5.147224117128011e-29
1.1797400156461679e+24,117.97400156461678,6.329917098820375e-21,2.008118481570935e-29
1.2119158183932057e+24,121.19158183932056,2.4080840320286334e-21,7.64157222136709e-30
1.2449691723538143e+24,124.49691723538143,8.92954905796669e-22,2.8343685497771423e-30
1.2789240115425748e+24,127.89240115425748,3.225273694381703e-22,1.0240123575153065e-30
1.313804922741741e+24,131.3804922741741,1.1338861546711855e-22,3.6009426764754274e-31
1.349637163304578e+24,134.9637163304578,3.877183981369038e-23,1.2315945923580988e-31
1.386446679444274e+24,138.6446679444274,1.2884781123199909e-23,4.093828634362768e-32
1.424260125021658e+24,142.4260125021658,4.158264171261168e-24,1.3214865321052888e-32
1.463104880845311e+24,146.3104880845311,1.3021862221867087e-24,4.1392224222778084e-33
1.50300907449814e+24,150.300907449814,3.9536873790873188e-25,1.2570139318309198e-33
1.5440016007044939e+24,154.40016007044937,1.1628731933300405e-25,3.6979364938099656e-34
1.5861121422530767e+24,158.61121422530766,3.31044129018393e-26,1.0529303822813147e-34
1.6293711914901915e+24,162.93711914901914,9.113295313396861e-27,2.899167846498852e-35
1.6738100723993853e+24,167.38100723993853,2.4238352076376012e-27,7.712279027006804e-36
1.7194609632832096e+24,171.94609632832095,6.222431882724003e-28,1.9802462758951757e-36
1.7663569200636079e+24,176.63569200636078,1.5403765694758215e-28,4.90301411917635e-37
1.8145319002177905e+24,181.45319002177905,3.673434220727742e-29,1.1694551109439818e-37
1.8640207873669113e+24,186.40207873669112,8.430502970847574e-30,2.684341511905768e-38
1.9148594165354596e+24,191.48594165354595,1.8600122380768506e-30,5.923400470893599e-39
1.96708460009932e+24,196.708460009932,3.940870108681268e-31,1.2552103600026796e-39
2.0207341544419217e+24,202.07341544419216,8.009449481916988e-32,2.5514926069460146e-40
2.075846927337002e+24,207.5846927337002,1.559748681110305e-32,4.969489085145164e-41
2.1324628260784522e+24,213.24628260784522,2.906978314218688e-33,9.263234122857395e-42
2.1906228463772727e+24,219.06228463772726,5.178979355600958e-34,1.650543915509482e-42
2.250369102046667e+24,225.0369102046667,8.809021221433526e-35,2.8078311329171e-43
2.3117448554967572e+24,231.17448554967572,1.4287082145271743e-35,4.554552481406628e-44
2.3747945490609806e+24,237.47945490609806,2.2066233524239617e-36,7.035381907288631e-45
2.439563837176991e+24,243.9563837176991,3.241176448885635e-37,1.0335177513962221e-45
2.5060996194449347e+24,250.60996194449348,4.521392049377435e-38,1.4419220019976731e-46
2.574450074587838e+24,257.4450074587838,5.981714739794606e-39,1.9078675126867124e-47
2.6446646953377243e+24,264.46646953377245,7.494378447225475e-40,2.390615098350734e-48
2.7167943242735196e+24,271.67943242735197,8.878859020482749e-41,2.8325746670474462e-49
2.7908911906362703e+24,279.08911906362704,9.93179978806438e-42,3.168845090603362e-50
2.867008948148463e+24,286.7008948148463,1.0472914829394449e-42,3.341859451264195e-51
2.945202713864818e+24,294.5202713864818,1.0393863324596892e-43,3.3169880519869056e-52
3.025529108082658e+24,302.55291080826584,9.692552535424541e-45,3.0935001055210612e-53
3.108046295340928e+24,310.8046295340928,8.478389701087349e-46,2.7062580819282625e-54
3.192814026537006e+24,319.2814026537006,6.944561287479162e-47,2.216885903543816e-55
3.2798936821928273e+24,327.9893682192827,5.3168447237610934e-48,1.697438499017477e-56
3.3693483169003917e+24,336.9348316900392,3.797878778925323e-49,1.2126112507446493e-57
3.4612427049798747e+24,346.1242704979875,2.5262980199929048e-50,8.066857867591877e-59
3.555643387382846e+24,355.5643387382846,1.5618538544211358e-51,4.987678777785652e-60
3.652618719874736e+24,365.2618719874736,8.956564434911166e-53,2.8604657334307973e-61
3.752238922531414e+24,375.2238922531414,4.754414102327822e-54,1.5185478836097384e-62
3.854576130585683e+24,385.45761305856826,2.3312666982852053e-55,7.446610465353872e-64
3.959704446660739e+24,395.9704446660739,1.0536254167165151e-56,3.365790876421277e-65
4.0676999944277105e+24,406.76999944277105,4.37939466044961e-58,1.3990983133072773e-66
4.178640973727448e+24,417.8640973727448,1.6702572279890643e-59,5.336417898029184e-68
4.2926077171948585e+24,429.26077171948583,5.831426732077709e-61,1.863256759507486e-69
4.4096827484281306e+24,440.96827484281306,1.8592654040468897e-62,5.941139995488902e-71
4.529950841744241e+24,452.9950841744241,5.400169096500641e-64,1.7257003931331705e-72
4.653499083564243e+24,465.3499083564243,1.425173203917688e-65,4.554644366682875e-74
4.780416935472758e+24,478.0416935472758,3.4086857861550833e-67,1.0894360484147428e-75
4.910796298997292e+24,491.0796298997292,7.368838066170283e-69,2.355271152517777e-77
5.04473158215455e+24,504.473158215455,1.4358384899265541e-70,4.589589221962113e-79
5.182319767811075e+24,518.2319767811075,2.514639706825805e-72,8.038398552084186e-81
5.323660483909346e+24,532.3660483909346,3.946798582583915e-74,1.2617214928501451e-82
5.468856075608165e+24,546.8856075608164,5.534954093999433e-76,1.7695244957742685e-84
5.618011679391242e+24,561.8011679391242,6.914300960553709e-78,2.2106201054275093e-86
5.771235299196743e+24,577.1235299196743,7.669668130683432e-80,2.4522512615322285e-88
5.928637884623197e+24,592.8637884623197,7.529918091146031e-82,2.407689598683097e-90
6.090333411268386e+24,609.0333411268385,6.521419678828384e-84,2.0853240444567138e-92
6.256438963259291e+24,625.6438963259291,4.965300319828384e-86,1.5878058567087032e-94
6.427074818033257e+24,642.7074818033257,3.3118675808545724e-88,1.0591187413907319e-96
6.602364533430615e+24,660.2364533430615,1.9282143032092797e-90,6.166605235104283e-99
6.782435037163941e+24,678.2435037163941,9.762935793859768e-93,3.1224090610303794e-101
6.967416718726148e+24,696.7416718726148,4.282448721333881e-95,1.3696809883431264e-103
7.157443523806101e+24,715.74435238061,1.6210224103536778e-97,5.184818417127296e-106
7.352653051278965e+24,735.2653051278966,5.273791247369769e-100,1.6868798100497676e-108
7.553186652841893e+24,755.3186652841893,1.4685815199243023e-102,4.69759255873764e-111
7.759189535367126e+24,775.9189535367126,3.4855346096100345e-105,1.1149674497848734e-113
7.970810866046589e+24,797.0810866046588,7.020070771697526e-108,2.2456869438846582e-116
8.188203880404541e+24,818.8203880404541,1.1944473425074724e-110,3.821106211332391e-119
8.411525993255076e+24,841.1525993255076,1.7090129513915973e-113,5.46740551234802e-122
8.6409389126875e+24,864.09389126875,2.0465445014238933e-116,6.547423327792503e-125
8.876608757158817e+24,887.6608757158816,2.0411877791540978e-119,6.530477843910247e-128
9.118706175780854e+24,911.8706175780853,1.6871796184822365e-122,5.398033553519219e-131
9.367406471887626e+24,936.7406471887626,1.1498140034495538e-125,3.6788629430213945e-134
9.622889729972916e+24,962.2889729972916,6.426760680421005e-129,2.0563138737789959e-137
9.885340946089894e+24,988.5340946089893,2.9302362595012594e-132,9.375850992588829e-141
1.0154950161807132e+25,1015.4950161807132,1.0837833989024697e-135,3.4678544547769345e-144
1.0431912601818579e+25,1043.1912601818578,3.233173174576467e-139,1.034563571627662e-147
1.0716428815305334e+25,1071.6428815305335,7.734129205396884e-143,2.4748508767023312e-151
1.1008704821154964e+25,1100.8704821154963,1.4745838615273503e-146,4.718631313180796e-155
1.1308952257139362e+25,1130.8952257139363,2.2269531773982514e-150,7.126334134346195e-159
1.1617388533162596e+25,1161.7388533162596,2.6471015600620727e-154,8.470982930042163e-163
1.1934236988687872e+25,1193.4236988687871,2.460405977893012e-158,7.873678442800377e-167
1.2259727054458185e+25,1225.9727054458185,1.7762360096978207e-162,5.68432461620556e-171
1.2594094418627683e+25,1259.4094418627683,9.891304934034734e-167,3.1654736628744314e-175
1.2937581197423928e+25,1293.7581197423929,4.218760619750603e-171,1.350132940658217e-179
1.3290436110465382e+25,1329.0436110465382,1.3681374232736338e-175,4.378522068679901e-184
1.3652914660858727e+25,1365.2914660858726,3.3483960554109732e-180,1.0716191306576774e-188
1.4025279320210774e+25,1402.5279320210773,6.137140794251937e-185,1.9641524619539011e-193
1.4407799718683633e+25,1440.7799718683632,8.357688989046595e-190,2.6748562978805155e-198
1.4800752840235096e+25,1480.0752840235095,8.38826563869757e-195,2.6846720665916253e-203
1.5204423223183303e+25,1520.4423223183303,6.153224455109852e-200,1.9693655494957024e-208
1.5619103166241624e+25,1561.9103166241625,3.270829251988272e-205,1.0468529095535898e-213
1.604509294017289e+25,1604.509294017289,1.248866227732482e-210,3.9971241605548664e-219
1.6482701005216036e+25,1648.2701005216036,3.394306287269929e-216,1.0863915956242325e-224
1.6932244234443605e+25,1693.2244234443606,6.506242142030668e-222,2.0824231320303706e-230
1.739404814320881e+25,1739.4048143208809,8.711852825753771e-228,2.7883829864002706e-236
1.7868447124853927e+25,1786.8447124853926,8.069302527106097e-234,2.5827406003430147e-242
1.8355784692843813e+25,1835.5784692843813,5.118404798885538e-240,1.6382572223047571e-248
1.8856413729505528e+25,1885.6413729505527,2.2004689386566765e-246,7.043121122707752e-255
1.937069674155118e+25,1937.0696741551178,6.344015490166617e-253,2.0305626701812468e-261
1.9899006122569885e+25,1989.9006122569886,1.2132275649884186e-259,3.883260161519875e-268
2.044172442267893e+25,2044.172442267893,1.5218815859545072e-266,4.871211132992471e-275
2.099924462552902e+25,2099.924462552902,1.2378809574479852e-273,3.962202571172432e-282
2.157197043286561e+25,2157.197043286561,6.452068181072952e-281,2.065181772459048e-289
2.2160316556848396e+25,2216.0316556848397,2.1289415241127892e-288,6.814350380415226e-297
2.2764709020347864e+25,2276.4709020347864,4.3918971565263547e-296,1.405769584913951e-304
2.3385585465427555e+25,2338.5585465427557,5.592364990096127e-304,1.790023008884e-312
2.402339547024263e+25,2402.339547024263,4.33783850019e-312,1.3883e-320
2.4678600874580364e+25,2467.8600874580366,2.022e-320,0.0
2.535167611427942e+25,2535.167611427942,0.0,0.0
2.604310856477006e+25,2604.310856477006,0.0,0.0
2.6753398893983624e+25,2675.339889398362,0.0,0.0
2.7483061424888522e+25,2748.3061424888524,0.0,0.0
2.823262450791033e+25,2823.2624507910327,0.0,0.0
2.900263090351473e+25,2900.263090351473,0.0,0.0
2.9793638175219247e+25,2979.363817521925,0.0,0.0
3.0606219093327466e+25,3060.621909332747,0.0,0.0
3.1440962049673186e+25,3144.0962049673185,0.0,0.0
3.2298471483676405e+25,3229.8471483676403,0.0,0.0
3.317936832001938e+25,3317.936832001938,0.0,0.0
3.4084290418259407e+25,3408.4290418259407,0.0,0.0
3.5013893034705933e+25,3501.3893034705934,0.0,0.0
3.5968849296890117e+25,3596.8849296890116,0.0,0.0
3.694985069098213e+25,3694.985069098213,0.0,0.0
3.795760756249481e+25,3795.760756249481,0.0,0.0
3.899284963064806e+25,3899.2849630648057,0.0,0.0
4.005632651675998e+25,4005.632651675998,0.0,0.0
4.114880828704958e+25,4114.880828704958,0.0,0.0
4.227108601024354e+25,4227.108601024354,0.0,0.0
4.34239723303907e+25,4342.39723303907,0.0,0.0
4.460830205530137e+25,4460.830205530137,0.0,0.0
4.58249327610298e+25,4582.49327610298,0.0,0.0
4.7074745412852095e+25,4707.47454128521,0.0,0.0
4.835864500317141e+25,4835.864500317141,0.0,0.0
4.967756120682694e+25,4967.756120682694,0.0,0.0
5.103244905427336e+25,5103.244905427336,0.0,0.0
5.242428962312081e+25,5242.42896231208,0.0,0.0
5.38540907485355e+25,5385.40907485355,0.0,0.0
5.532288775301522e+25,5532.288775301522,0.0,0.0
5.683174419607069e+25,5683.174419607069,0.0,0.0
5.838175264434891e+25,5838.175264434891,0.0,0.0
5.997403546276515e+25,5997.403546276515,0.0,0.0
6.160974562720967e+25,6160.974562720968,0.0,0.0
6.32900675594204e+25,6329.00675594204,0.0,0.0
6.5016217984625605e+25,6501.62179846256,0.0,0.0
6.678944681257764e+25,6678.944681257764,0.0,0.0
6.861103804261562e+25,6861.103804261562,0.0,0.0
7.048231069341195e+25,7048.231069341195,0.0,0.0
7.240461975807923e+25,7240.461975807923,0.0,0.0
7.437935718532073e+25,7437.935718532073,0.0,0.0
7.640795288734604e+25,7640.795288734604,0.0,0.0
7.84918757752735e+25,7849.187577527351,0.0,0.0
8.063263482277235e+25,8063.263482277235,0.0,0.0
8.283178015871422e+25,8283.178015871423,0.0,0.0
8.509090418962524e+25,8509.090418962523,0.0,0.0
8.741164275275157e+25,8741.164275275158,0.0,0.0
8.979567630057234e+25,8979.567630057234,0.0,0.0
9.22447311176224e+25,9224.47311176224,0.0,0.0
9.476058057049478e+25,9476.058057049479,0.0,0.0
9.73450463919427e+25,9734.50463919427,0.0,0.0
1e+26,10000.0,0.0,0.0
